NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,31020,,"Longview, WA",105160,8,17,2.13,Very Low,0.1,Very Low,,,,,,,,,,,2,2,8,3,0,0,1,11,<10,<10,<10,<10,<10,1,1,0,0,0,0
,31080,,"Los Angeles-Long Beach-Anaheim, CA",13310447,10759,26558,2.47,Very Low,0.87,Average,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Systems Administrator,Vulnerability Analyst / Penetration Tester,Internal Auditor,Cyber Security Consultant,4157,6305,6400,3774,62,1598,3648,2543,1535,220,1151,300,993,436,2610,66,1573,1015,886
,31140,,"Louisville/Jefferson County, KY-IN",1283430,599,1824,3.05,Very Low,0.44,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Help Desk Technician / Analyst,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Software Developer / Engineer,202,344,376,195,5,101,179,592,145,11,<10,<10,159,25,124,0,70,26,42
,31180,,"Lubbock, TX",314840,39,211,5.41,Average,0.13,Very Low,Internal Auditor,Cyber Security Engineer,IT Auditor,,,,,,,,17,26,20,11,0,6,15,30,16,<10,15,<10,12,0,4,0,15,2,2
,31340,,"Lynchburg, VA",260232,64,332,5.19,Average,0.3,Very Low,Network Engineer / Architect,Cyber Security Engineer,Technical Support Engineer / Analyst,,,,,,,,11,37,47,18,0,6,22,72,29,<10,<10,<10,17,1,11,0,1,2,4
,31420,,"Macon, GA",,39,156,4,Low,0.19,Very Low,Cyber Security Manager / Administrator,,,,,,,,,,17,19,20,16,0,11,18,153,17,<10,<10,<10,<10,1,7,0,6,6,9
,31460,,"Madera, CA",154697,5,27,5.4,Average,0.06,Very Low,,,,,,,,,,,0,1,1,0,0,3,3,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,31540,,"Madison, WI",648929,633,2242,3.54,Very Low,0.78,Low,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Architect,Software Developer / Engineer,Compliance Officer / Analyst,282,366,498,305,15,207,161,107,111,12,61,21,109,12,89,0,51,29,25
74950,31700,,"Manchester, NH",,119,274,2.3,Very Low,0.5,Very Low,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Sales Engineer,Software QA Engineer / Tester,Computer Support Specialist,,,,,41,67,67,44,0,24,39,82,<10,<10,<10,<10,22,11,23,0,11,8,4
,31740,,"Manhattan, KS",97004,22,65,2.95,Very Low,0.27,Very Low,Cyber Security Analyst,,,,,,,,,,10,12,14,9,0,7,4,103,17,<10,<10,<10,11,6,6,0,6,6,0
,31860,,"Mankato-North Mankato, MN",100016,31,85,2.74,Very Low,0.28,Very Low,Cyber Security Analyst,Cyber Security Engineer,,,,,,,,,16,19,25,22,0,11,15,11,<10,<10,<10,<10,<10,5,2,0,5,1,5
,31900,,"Mansfield, OH",121107,15,71,4.73,Average,0.14,Very Low,,,,,,,,,,,1,4,3,2,0,0,3,35,<10,<10,<10,<10,<10,1,0,0,0,0,0
,32580,,"McAllen-Edinburg-Mission, TX",849843,32,278,8.69,Very High,0.06,Very Low,Cyber Security Engineer,,,,,,,,,,7,20,18,10,0,3,19,40,13,<10,<10,<10,19,0,2,0,1,0,2
,32780,,"Medford, OR",216527,43,121,2.81,Very Low,0.25,Very Low,Data Analyst (General),Cyber Security Engineer,,,,,,,,,18,21,25,10,0,3,14,27,<10,<10,<10,<10,17,1,1,0,10,1,1
,32820,,"Memphis, TN-MS-AR",1342842,694,1770,2.55,Very Low,0.52,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Network Engineer / Architect,Database Administrator,Internal Auditor,IT Director,Systems Administrator,Cyber Security Manager / Administrator,IT Administrator,255,374,440,237,3,126,162,350,158,12,129,23,62,75,171,5,123,75,79
,32900,,"Merced, CA",268672,19,55,2.89,Very Low,0.14,Very Low,IT Director,,,,,,,,,,5,7,12,7,0,10,11,10,<10,<10,<10,<10,<10,0,5,0,2,3,0
,33100,,"Miami-Fort Lauderdale-West Palm Beach, FL",6066387,3610,9960,2.76,Very Low,0.67,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Administrator,Cyber Security Architect,Internal Auditor,Network Administrator,1253,2185,2275,1249,12,513,1038,1194,668,62,497,189,383,262,858,13,588,302,304
,33140,,"Michigan City-La Porte, IN",110015,8,60,7.5,High,0.09,Very Low,Cyber Security Engineer,,,,,,,,,,1,5,6,6,0,0,2,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,33220,,"Midland, MI",83462,27,118,4.37,Low,0.37,Very Low,Cyber Security Engineer,,,,,,,,,,9,15,14,10,0,2,8,13,16,<10,27,<10,13,1,2,0,3,0,1
,33260,,"Midland, TX",168288,14,49,3.5,Very Low,0.08,Very Low,,,,,,,,,,,1,12,11,5,0,2,2,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,33340,,"Milwaukee-Waukesha-West Allis, WI",1572482,1127,3471,3.08,Very Low,0.63,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Consultant,Network Engineer / Architect,Cyber Security Manager / Administrator,Internal Auditor,Vulnerability Analyst / Penetration Tester,IT Manager,Incident Analyst / Responder,466,694,716,482,14,192,421,188,242,10,172,52,138,24,278,11,217,111,84
,33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",3551036,5139,13396,2.61,Very Low,1.26,High,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Consultant,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Internal Auditor,2275,3399,3064,2240,47,930,1820,654,1052,182,624,227,534,94,1335,29,911,520,407
,33540,,"Missoula, MT",116130,13,75,5.77,Average,0.11,Very Low,Cyber Security Engineer,,,,,,,,,,7,12,8,8,0,1,5,27,<10,<10,<10,<10,15,0,3,0,0,0,0
,33660,,"Mobile, AL",414836,116,421,3.63,Very Low,0.31,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Analyst,IT Manager,Network Administrator,,,,,39,64,84,50,0,27,45,110,13,<10,<10,<10,<10,1,11,0,5,5,6
,33700,,"Modesto, CA",541560,92,203,2.21,Very Low,0.25,Very Low,Cyber Security Engineer,IT Auditor,Computer Repair Technician,IT Manager,,,,,,,25,60,62,22,0,11,28,43,14,<10,10,<10,12,0,22,0,22,2,7
,33740,,"Monroe, LA",179470,44,140,3.18,Very Low,0.27,Very Low,Cyber Security Engineer,,,,,,,,,,16,33,29,17,0,8,11,17,<10,<10,<10,<10,<10,0,18,0,13,3,6
,33780,,"Monroe, MI",149208,32,34,1.06,Very Low,0.38,Very Low,,,,,,,,,,,10,23,15,8,0,4,11,24,18,<10,<10,<10,14,0,8,0,0,0,6
,33860,,"Montgomery, AL",373922,441,1129,2.56,Very Low,1.25,High,Cyber Security Engineer,Network Engineer / Architect,Systems Administrator,Information Assurance Engineer / Analyst,Cyber Security Analyst,Cyber Security Manager / Administrator,Database Administrator,Software Developer / Engineer,Systems Engineer,IT Specialist / Engineer,114,237,336,148,0,62,76,1387,148,<10,20,23,38,203,95,0,9,39,49
,34060,,"Morgantown, WV",138380,64,164,2.56,Very Low,0.47,Very Low,Cyber Security Engineer,Network Engineer / Architect,,,,,,,,,28,23,36,17,2,8,25,31,26,<10,<10,<10,12,7,23,0,7,10,16
,34100,,"Morristown, TN",117320,5,34,6.8,High,0.06,Very Low,,,,,,,,,,,0,4,2,2,0,1,4,13,<10,<10,<10,<10,<10,0,0,0,0,0,0
,34580,,"Mount Vernon-Anacortes, WA",123681,16,55,3.44,Very Low,0.17,Very Low,,,,,,,,,,,8,8,5,5,0,4,5,38,<10,<10,<10,<10,<10,1,1,0,0,0,1
,34620,,"Muncie, IN",115603,38,341,8.97,Very High,0.4,Very Low,,,,,,,,,,,15,7,16,10,0,6,22,30,<10,<10,<10,<10,<10,0,13,0,6,4,0
,34740,,"Muskegon, MI",173408,12,42,3.5,Very Low,0.09,Very Low,,,,,,,,,,,5,4,2,2,0,1,9,20,<10,<10,<10,<10,<10,4,1,0,0,0,0
,34820,,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",449295,44,276,6.27,Average,0.14,Very Low,Cyber Security Specialist / Technician,Cyber Security Engineer,Systems Administrator,,,,,,,,10,16,37,29,0,5,13,64,22,<10,<10,<10,13,3,2,0,0,0,2
,34900,,"Napa, CA",142166,26,57,2.19,Very Low,0.17,Very Low,Help Desk Technician / Analyst,Systems Engineer,,,,,,,,,9,13,20,6,0,1,8,10,<10,<10,<10,<10,<10,0,2,0,2,2,0
,34940,,"Naples-Immokalee-Marco Island, FL",365136,57,232,4.07,Low,0.19,Very Low,Licensed Practical / Vocational Nurse,,,,,,,,,,20,16,28,7,0,6,23,33,18,<10,<10,<10,<10,0,3,0,1,0,0
,34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",1865298,1580,3681,2.33,Very Low,0.81,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,IT Auditor,Cyber Security Architect,Internal Auditor,Technical Support Engineer / Analyst,Cyber Security Consultant,600,969,1051,663,1,277,530,582,342,20,235,56,212,56,356,8,313,182,150
75550,75550,,"New Bedford, MA",,12,64,5.33,Average,0.09,Very Low,Network Engineer / Architect,,,,,,,,,,0,10,10,3,0,2,3,20,<10,<10,<10,<10,<10,1,0,0,0,0,0
,35100,,"New Bern, NC",126111,35,180,5.14,Average,0.38,Very Low,IT Specialist / Engineer,Systems Administrator,,,,,,,,,6,9,28,5,0,0,1,245,16,<10,<10,<10,<10,15,3,0,0,0,4
75700,35300,,"New Haven, CT",,301,616,2.05,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,IT Auditor,Network Engineer / Architect,Internal Audit Manager,Internal Auditor,Cyber Security Analyst,Application Support Engineer / Analyst,Cyber Security Specialist / Technician,Network Support Technician,115,188,199,123,0,37,85,90,<10,<10,<10,<10,48,5,80,0,70,16,36
,35380,,"New Orleans-Metairie, LA",1268883,746,2140,2.87,Very Low,0.63,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Help Desk Technician / Analyst,Network Engineer / Architect,Software Developer / Engineer,Systems Administrator,Cyber Security Analyst,Technical Support Engineer / Analyst,Cyber Security Manager / Administrator,Application Developer / Engineer,227,382,491,238,2,75,155,667,138,<10,56,20,133,117,150,8,73,52,86
,35620,,"New York-Newark-Jersey City, NY-NJ-PA",20153634,19800,57097,2.88,Very Low,1.01,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Vulnerability Analyst / Penetration Tester,Internal Auditor,Software Developer / Engineer,Cyber Security Consultant,Cyber Security Architect,9088,12442,11846,8677,199,3217,7746,2867,3153,635,2825,882,1688,354,5205,155,3906,2304,1433
,35660,,"Niles-Benton Harbor, MI",154010,105,217,2.07,Very Low,0.8,Low,Vulnerability Analyst / Penetration Tester,Compliance Manager,Operations Manager,SAP Architect / Analyst,Internal Auditor,Cyber Security Specialist / Technician,,,,,68,32,53,32,0,25,51,15,11,<10,<10,<10,13,2,29,0,10,15,14
,35840,,"North Port-Sarasota-Bradenton, FL",788457,185,423,2.29,Very Low,0.31,Very Low,Help Desk Technician / Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Engineer,General / Electrical Engineering Technician,Systems Administrator,Network Administrator,Cyber Security Analyst,Systems Engineer,Audit Manager,43,93,112,38,0,14,51,160,87,<10,32,15,49,29,25,0,27,15,3
76450,35980,,"Norwich-New London-Westerly, CT-RI",,136,300,2.21,Very Low,0.5,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Manager / Administrator,IT Project Manager,Software QA Engineer / Tester,Software Developer / Engineer,Systems Analyst,Senior Software Developer / Engineer,,,53,81,88,45,0,22,44,269,22,<10,<10,<10,27,13,14,1,13,5,16
,36100,,"Ocala, FL",349020,19,67,3.53,Very Low,0.09,Very Low,Systems Administrator,,,,,,,,,,11,6,12,9,0,4,9,128,13,<10,<10,<10,11,0,4,0,2,2,2
,36140,,"Ocean City, NJ",94430,12,26,2.17,Very Low,0.15,Very Low,,,,,,,,,,,0,4,4,4,0,0,12,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,36220,,"Odessa, TX",157462,8,55,6.88,High,0.06,Very Low,Cyber Security Engineer,,,,,,,,,,0,7,8,8,0,0,1,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,36260,,"Ogden-Clearfield, UT",654417,401,1035,2.58,Very Low,0.77,Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Systems Administrator,Information Assurance Engineer / Analyst,Software Developer / Engineer,Cyber Security Analyst,Help Desk Technician / Analyst,Unix Administrator / Engineer,Network Administrator,Network Engineer / Architect,115,194,285,138,3,60,67,1078,146,<10,40,13,70,163,68,0,5,14,22
,36420,,"Oklahoma City, OK",1373211,853,2530,2.97,Very Low,0.66,Very Low,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Administrator,IT Specialist / Engineer,IT Auditor,Compliance Officer / Analyst,Data Analyst (General),241,491,544,273,3,142,170,1418,260,<10,104,35,136,105,144,2,64,32,29
,36500,,"Olympia-Tumwater, WA",275222,154,569,3.69,Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,IT Specialist / Engineer,Network Engineer / Architect,Cyber Security Specialist / Technician,Cyber Security Architect,,,,55,75,115,73,2,43,45,461,101,<10,22,12,34,11,38,0,16,13,26
,36540,,"Omaha-Council Bluffs, NE-IA",924129,1551,3512,2.26,Very Low,1.51,Very High,Cyber Security Engineer,Cyber Security Analyst,Systems Engineer,Information Assurance Engineer / Analyst,Network Engineer / Architect,Systems Administrator,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Risk Analyst,Internal Auditor,594,1010,1101,648,2,233,322,996,369,20,122,30,299,234,394,2,149,149,145
,36740,,"Orlando-Kissimmee-Sanford, FL",2441257,1603,3947,2.46,Very Low,0.64,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Administrator,Cyber Security Manager / Administrator,Software Developer / Engineer,Cyber Security Architect,IT Auditor,Information Assurance Engineer / Analyst,Systems Engineer,573,999,1125,595,12,289,394,972,501,18,153,68,262,176,458,3,156,107,175
,36780,,"Oshkosh-Neenah, WI",169886,91,331,3.64,Very Low,0.46,Very Low,Cyber Security Engineer,SAP Architect / Analyst,Software Developer / Engineer,,,,,,,,38,55,61,46,0,19,19,16,18,<10,<10,<10,21,1,32,0,6,3,25
,36980,,"Owensboro, KY",117959,46,81,1.76,Very Low,0.44,Very Low,Cyber Security Manager / Administrator,,,,,,,,,,39,6,40,37,0,38,39,22,<10,<10,<10,<10,<10,0,35,0,3,1,1
,37100,,"Oxnard-Thousand Oaks-Ventura, CA",849738,383,1317,3.44,Very Low,0.6,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Software Developer / Engineer,Internal Auditor,Systems Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,IT Specialist / Engineer,Cyber Security Specialist / Technician,136,216,219,131,1,50,91,463,157,15,64,31,85,69,69,9,42,36,23
,37340,,"Palm Bay-Melbourne-Titusville, FL",579130,508,1474,2.9,Very Low,1.19,Average,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Network Engineer / Architect,Systems Engineer,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Analyst,Systems Analyst,Vulnerability Analyst / Penetration Tester,151,286,355,184,0,89,91,724,242,<10,48,25,94,107,151,0,48,50,62
,37460,,"Panama City, FL",199964,135,507,3.76,Low,0.78,Low,Information Assurance Engineer / Analyst,Systems Administrator,Cyber Security Engineer,Network Support Technician,Cyber Security Manager / Administrator,IT Specialist / Engineer,Network Engineer / Architect,Computer Repair Technician,,,14,65,118,42,0,8,22,566,70,<10,<10,<10,17,63,32,0,2,3,5
,37620,,"Parkersburg-Vienna, WV",91449,24,81,3.38,Very Low,0.29,Very Low,IT Auditor,,,,,,,,,,6,12,14,8,0,2,9,11,11,<10,<10,<10,<10,0,5,0,5,1,0
,37860,,"Pensacola-Ferry Pass-Brent, FL",485684,545,1601,2.94,Very Low,1.55,Very High,Systems Administrator,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Java Developer / Engineer,.NET Developer / Engineer,Unix Administrator / Engineer,Cyber Security Manager / Administrator,C# Developer / Engineer,Systems Engineer,111,302,372,135,1,45,84,1524,179,<10,11,13,133,143,120,0,6,4,150
,37900,,"Peoria, IL",376246,135,533,3.95,Low,0.36,Very Low,Cyber Security Engineer,Cyber Security Analyst,Risk Analyst,Network Engineer / Architect,,,,,,,57,88,95,86,1,33,29,74,66,<10,17,10,80,4,43,0,24,12,11
,37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6070500,5968,14618,2.45,Very Low,1.01,Average,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Cyber Security Manager / Administrator,Software Developer / Engineer,Internal Auditor,Vulnerability Analyst / Penetration Tester,IT Project Manager,Systems Engineer,2563,3625,3551,2289,30,857,2027,1889,1387,116,882,226,672,214,1469,42,1174,654,440
,38060,,"Phoenix-Mesa-Scottsdale, AZ",4661537,5139,10779,2.1,Very Low,1.25,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Internal Auditor,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Cyber Security Manager / Administrator,Risk Consultant,Cyber Security Consultant,2175,3531,3380,2331,26,870,1603,984,1044,70,429,223,649,215,1423,29,1059,536,529
,38220,,"Pine Bluff, AR",91962,24,54,2.25,Very Low,0.37,Very Low,Cyber Security Engineer,,,,,,,,,,8,12,16,18,0,6,12,14,<10,<10,<10,<10,<10,0,0,0,0,0,0
,38300,,"Pittsburgh, PA",2342299,1933,5665,2.93,Very Low,0.8,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Cyber Security Specialist / Technician,Software Developer / Engineer,Cyber Security Architect,Cyber Security Consultant,Systems Engineer,899,1103,1329,921,9,411,562,451,366,36,293,73,371,44,438,5,306,205,128
76600,38340,,"Pittsfield, MA",126903,92,217,2.36,Very Low,1.07,Average,Systems Engineer,Cyber Security Engineer,Network Engineer / Architect,Software Developer / Engineer,Security Officer,Information Assurance Engineer / Analyst,Technical Support Engineer / Analyst,,,,4,82,77,44,0,5,13,46,15,<10,<10,<10,<10,14,13,0,2,0,0
,38540,,"Pocatello, ID",84377,23,90,3.91,Low,0.33,Very Low,Cyber Security Analyst,,,,,,,,,,14,14,18,14,0,9,9,18,<10,<10,<10,<10,<10,0,3,0,0,1,2
,38940,,"Port St. Lucie, FL",465208,19,162,8.53,Very High,0.07,Very Low,Cyber Security Engineer,,,,,,,,,,3,11,14,8,0,3,4,42,27,<10,14,<10,10,0,4,0,2,2,2
76750,38860,,"Portland-South Portland, ME",529657,226,841,3.72,Low,0.53,Very Low,Network Engineer / Architect,Cyber Security Engineer,IT Auditor,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Systems Administrator,,,,80,150,162,85,0,24,48,117,71,25,50,25,42,6,39,0,28,20,10
,38900,,"Portland-Vancouver-Hillsboro, OR-WA",2424955,3027,5699,1.88,Very Low,1.25,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Engineer,Systems Administrator,Cyber Security Architect,Software Developer / Engineer,Security Officer,1313,1816,2032,1236,25,502,845,499,516,54,205,60,363,82,752,19,346,281,366
76900,76900,,"Portsmouth, NH-ME",,210,495,2.36,Very Low,1.08,Average,Cyber Security Analyst,Software Developer / Engineer,Cyber Security Engineer,IT Project Manager,Cyber Security Specialist / Technician,Systems Administrator,IT Specialist / Engineer,Cyber Security Manager / Administrator,IT Auditor,Sales Engineer,79,125,134,77,0,49,43,61,39,32,21,<10,25,49,30,0,21,11,13
,39140,,"Prescott, AZ",225562,30,87,2.9,Very Low,0.24,Very Low,Cyber Security Engineer,,,,,,,,,,3,10,19,10,0,11,20,33,14,<10,<10,<10,<10,3,0,0,0,0,3
77200,39300,,"Providence-Warwick, RI-MA",1614750,843,3127,3.71,Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Internal Auditor,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Cyber Security Architect,Cyber Security Manager / Administrator,IT Specialist / Engineer,348,556,594,367,4,163,199,444,257,20,130,52,208,78,218,0,153,86,98
,39340,,"Provo-Orem, UT",603309,220,688,3.13,Very Low,0.47,Very Low,Cyber Security Engineer,Cyber Security Analyst,Systems Engineer,Senior Software Developer / Engineer,Cyber Security Architect,Application Support Engineer / Analyst,Software Developer / Engineer,Technical Support Engineer / Analyst,Network Engineer / Architect,Internal Auditor,72,176,140,106,0,39,61,326,179,<10,55,<10,100,4,59,3,31,25,32
,39380,,"Pueblo, CO",165123,36,102,2.83,Very Low,0.29,Very Low,Network Administrator,Cyber Security Engineer,,,,,,,,,6,12,27,14,0,5,12,77,14,<10,<10,<10,<10,4,4,0,0,3,7
,39460,,"Punta Gorda, FL",178465,6,215,35.83,Very High,0.06,Very Low,,,,,,,,,,,5,3,1,1,0,0,4,28,<10,<10,<10,<10,<10,0,0,0,0,0,0
,39540,,"Racine, WI",195140,104,167,1.61,Very Low,0.65,Very Low,Cyber Security Engineer,IT Auditor,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,,,,46,67,75,36,0,9,42,29,26,<10,10,<10,10,3,25,0,22,9,3
,39580,,"Raleigh, NC",1302946,2484,5480,2.21,Very Low,1.96,Very High,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Software Developer / Engineer,Cyber Security Architect,Vulnerability Analyst / Penetration Tester,Systems Engineer,Cyber Security Manager / Administrator,Cyber Security Consultant,IT Auditor,889,1742,1642,1077,40,373,717,589,635,30,258,86,280,103,778,5,253,242,412
,39660,,"Rapid City, SD",145661,59,144,2.44,Very Low,0.42,Very Low,Cyber Security Engineer,Systems Administrator,,,,,,,,,19,29,48,30,0,12,20,133,18,<10,<10,<10,37,20,4,0,8,0,4
,39740,,"Reading, PA",414812,106,243,2.29,Very Low,0.29,Very Low,Cyber Security Analyst,IT Auditor,Cyber Security Engineer,Cyber Security Manager / Administrator,Network Engineer / Architect,,,,,,36,53,63,35,0,21,43,67,61,<10,29,<10,19,2,25,0,22,5,9
,39820,,"Redding, CA",179631,12,52,4.33,Low,0.09,Very Low,,,,,,,,,,,1,10,8,2,0,0,1,16,<10,<10,<10,<10,<10,0,0,0,0,0,1
,39900,,"Reno, NV",457667,161,432,2.68,Very Low,0.36,Very Low,Cyber Security Engineer,IT Auditor,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,Cyber Security Architect,Systems Administrator,Compliance Officer / Analyst,Cyber Security Specialist / Technician,52,89,127,57,0,23,48,166,55,<10,15,<10,48,9,32,0,16,4,13
,40060,,"Richmond, VA",1281708,1828,5897,3.23,Very Low,1.34,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Internal Auditor,Cyber Security Manager / Administrator,Systems Engineer,Cyber Security Architect,Help Desk Technician / Analyst,Software Developer / Engineer,782,1111,1205,686,13,324,485,1134,556,82,375,106,402,160,459,12,327,206,137
,40140,,"Riverside-San Bernardino-Ontario, CA",4527837,588,2359,4.01,Low,0.2,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Network Engineer / Architect,Systems Administrator,Cyber Security Manager / Administrator,Citrix Engineer,IT Specialist / Engineer,Systems Engineer,Software Developer / Engineer,181,295,435,254,0,90,161,1497,332,<10,96,43,155,73,107,2,48,37,42
,40220,,"Roanoke, VA",313698,82,363,4.43,Low,0.25,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Architect,,,,,,,,19,43,58,40,0,18,30,68,23,<10,14,<10,33,3,15,0,5,0,7
,40340,,"Rochester, MN",215884,139,572,4.12,Low,0.57,Very Low,Cyber Security Engineer,Cyber Security Analyst,Audit Manager,IT Auditor,Systems Support Specialist,Software Developer / Engineer,Internal Auditor,Network Engineer / Architect,,,57,99,105,67,1,37,32,22,57,<10,11,<10,69,2,76,0,23,53,56
,40380,,"Rochester, NY",1078879,535,2308,4.31,Low,0.49,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Internal Auditor,IT Director,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Network Engineer / Architect,Security Officer,207,313,361,241,9,111,169,185,150,<10,95,39,103,16,130,3,101,69,60
,40420,,"Rockford, IL",339376,32,135,4.22,Low,0.1,Very Low,Cyber Security Engineer,,,,,,,,,,10,12,16,8,0,7,12,32,14,<10,<10,<10,<10,0,0,0,0,0,0
,40580,,"Rocky Mount, NC",147323,7,38,5.43,Average,0.06,Very Low,,,,,,,,,,,3,2,0,2,0,0,1,12,<10,<10,<10,<10,<10,0,0,0,0,0,1
,40660,,"Rome, GA",96560,10,39,3.9,Low,0.13,Very Low,,,,,,,,,,,7,3,6,3,0,0,2,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,40900,,"Sacramento--Roseville--Arden-Arcade, CA",2296418,1425,4870,3.42,Very Low,0.73,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,Cyber Security Architect,Cyber Security Specialist / Technician,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,Systems Administrator,569,797,906,494,4,237,505,589,491,24,165,71,276,46,370,17,178,117,138
,40980,,"Saginaw, MI",192326,53,107,2.02,Very Low,0.29,Very Low,Network Administrator,Cyber Security Engineer,SAP Architect / Analyst,,,,,,,,16,21,32,25,1,5,27,24,11,<10,<10,<10,<10,0,3,0,1,1,1
,41420,,"Salem, OR",418139,214,461,2.15,Very Low,0.62,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Manager,Cyber Security Architect,Cyber Security Manager / Administrator,College Professor / Instructor,IT Specialist / Engineer,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,Network Engineer / Architect,108,113,155,97,0,49,87,82,25,<10,20,<10,30,5,42,1,17,17,0
,41500,,"Salinas, CA",435232,322,660,2.05,Very Low,0.92,Average,Systems Administrator,Network Engineer / Architect,Administrative Clerk / Coordinator,Systems Analyst,IT Specialist / Engineer,Cyber Security Specialist / Technician,Senior Software Developer / Engineer,Data Analyst (General),Unix Administrator / Engineer,Incident Analyst / Responder,131,101,205,64,0,21,52,291,76,<10,10,<10,22,110,50,0,7,1,7
