NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
73050,73050,,"Dover-Durham, NH-ME",148050,5,149,29.8,Very High,0.05,Very Low,Cyber Security Architect,IT Director,Cyber Security Engineer,Solutions Engineer,,,,,,,1,3,3,2,0,1,2,,,,,,,0,1,0,0,0,1
,20100,,"Dover, DE",174827,123,191,1.55,Very Low,0.99,Average,Cyber Security Engineer,IT Auditor,Network Engineer / Architect,Network Administrator,Cyber Security Analyst,Network Analyst / Specialist,IT Manager,Vulnerability Analyst / Penetration Tester,Business Intelligence Developer / Architect,Technical Manager / Director,49,58,82,52,3,18,51,,,,,,,4,21,0,15,7,7
,20220,,"Dubuque, IA",97003,46,137,2.98,Very Low,0.41,Very Low,Cyber Security Analyst,Cyber Security Engineer,Senior Business Analyst,Application Support Engineer / Analyst,Network Engineer / Architect,IT Director,Cyber Security Specialist / Technician,,,,29,32,29,23,0,13,9,,,,,,,2,3,0,3,0,0
,20260,,"Duluth, MN-WI",279227,31,178,5.74,Average,0.13,Very Low,Cyber Security Engineer,Systems Administrator,IT Manager,Cyber Security Analyst,Systems Support Specialist,Cyber Security Specialist / Technician,,,,,4,11,19,14,0,2,14,,,,,,,1,0,0,1,0,0
,20500,,"Durham-Chapel Hill, NC",559535,757,2331,3.08,Very Low,1.33,High,Cyber Security Engineer,Cyber Security Architect,Network Engineer / Architect,IT Auditor,Cyber Security Analyst,Software Developer / Engineer,Technical Support Engineer / Analyst,Systems Engineer,Systems Administrator,Cyber Security Manager / Administrator,234,525,544,373,13,91,184,,,,,,,45,216,6,100,46,100
,20700,,"East Stroudsburg, PA",166098,7,25,3.57,Very Low,0.07,Very Low,Cyber Security Engineer,IT Specialist / Engineer,,,,,,,,,0,3,5,4,0,0,1,,,,,,,1,0,0,0,0,0
,20740,,"Eau Claire, WI",166614,16,109,6.81,Average,0.1,Very Low,Systems Administrator,Cyber Security Engineer,Cyber Security Manager / Administrator,Computer Support Specialist,Technical Support Engineer / Analyst,,,,,,4,8,12,7,0,3,6,,,,,,,1,1,0,1,1,1
,20940,,"El Centro, CA",180883,7,60,8.57,Very High,0.07,Very Low,Network Engineer / Architect,,,,,,,,,,0,2,2,0,0,0,5,,,,,,,0,0,0,0,0,0
,21340,,"El Paso, TX",841971,158,917,5.8,Average,0.27,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Network Engineer / Architect,Systems Administrator,Systems Engineer,Cyber Security Manager / Administrator,Systems Analyst,Network Analyst / Specialist,IT Auditor,Incident Analyst / Responder,43,63,90,60,0,10,37,,,,,,,62,23,0,14,10,17
,21060,,"Elizabethtown-Fort Knox, KY",149538,357,852,2.39,Very Low,3.44,Very High,Help Desk Technician / Analyst,.NET Developer / Engineer,Java Developer / Engineer,Software Developer / Engineer,Systems Administrator,Cyber Security Analyst,Windows Administrator,Computer Support Specialist,Network Engineer / Architect,Server Administrator,73,153,226,41,0,19,26,,,,,,,401,11,0,0,3,3
,21140,,"Elkhart-Goshen, IN",203781,10,64,6.4,Average,0.04,Very Low,IT Director,Cyber Security Engineer,Cyber Security Analyst,,,,,,,,3,3,2,2,0,5,6,,,,,,,0,1,0,1,1,0
,21300,,"Elmira, NY",86322,9,47,5.22,Average,0.13,Very Low,Network Engineer / Architect,Network Administrator,,,,,,,,,1,5,9,5,0,0,3,,,,,,,0,3,0,0,0,0
,21500,,"Erie, PA",276207,41,175,4.27,Low,0.17,Very Low,IT Auditor,Network Engineer / Architect,Cyber Security Specialist / Technician,Cyber Security Engineer,Telecommunications Specialist / Engineer,Statistician,Technical Support Engineer / Analyst,IT Administrator,Infrastructure Architect,Software Developer / Engineer,15,18,31,12,0,4,8,,,,,,,1,2,1,6,0,1
,21660,,"Eugene, OR",369519,90,282,3.13,Very Low,0.32,Very Low,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Software Developer / Engineer,Chief Information Officer,Systems Integration Engineer / Specialist,IT Manager,Computer Support Specialist,Business Intelligence Analyst,Programmer / Analyst,31,51,58,30,1,21,19,,,,,,,6,18,1,5,2,6
,21780,,"Evansville, IN-KY",315948,43,248,5.77,Average,0.14,Very Low,Cyber Security Analyst,Cyber Security Engineer,Data Analyst (Finance),Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,IT Director,SAP Architect / Analyst,IT Auditor,Senior Business Analyst,Senior Software Developer / Engineer,22,27,29,22,0,13,14,,,,,,,0,7,0,10,5,6
,21820,,"Fairbanks, AK",100605,52,129,2.48,Very Low,0.72,Low,Network Analyst / Specialist,Cyber Security Engineer,Unix Administrator / Engineer,Systems Analyst,Systems Administrator,Software Developer / Engineer,Incident Analyst / Responder,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Software QA Engineer / Tester,16,20,36,14,0,10,12,,,,,,,23,13,0,9,1,11
,22020,,"Fargo, ND-MN",238124,137,406,2.96,Very Low,0.51,Very Low,Cyber Security Engineer,Cyber Security Analyst,Technical Support Engineer / Analyst,Network Engineer / Architect,Software Developer / Engineer,Business Intelligence Developer / Architect,Incident Analyst / Responder,Exchange Engineer,Cyber Security Manager / Administrator,Systems Administrator,38,75,76,49,0,19,48,,,,,,,5,31,2,14,7,6
,22140,,"Farmington, NM",115079,10,30,3,Very Low,0.1,Very Low,Cyber Security Engineer,IT Administrator,Network Administrator,Data Analyst (General),,,,,,,2,5,10,7,0,0,1,,,,,,,3,0,0,0,0,0
,22220,,"Fayetteville-Springdale-Rogers, AR-MO",525032,248,876,3.53,Very Low,0.55,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Systems Engineer,Systems Analyst,Senior Software Developer / Engineer,IT Director,Cyber Security Manager / Administrator,Incident Analyst / Responder,109,130,141,89,9,26,91,,,,,,,8,68,0,39,16,33
,22180,,"Fayetteville, NC",380389,699,1561,2.23,Very Low,2.85,Very High,Systems Administrator,Cyber Security Engineer,Incident Analyst / Responder,Network Engineer / Architect,Cyber Security Manager / Administrator,Database Administrator,Help Desk Technician / Analyst,Systems Engineer,Cyber Security Analyst,Computer Support Specialist,223,235,530,209,27,76,129,,,,,,,396,113,0,17,34,53
,22380,,"Flagstaff, AZ",140908,15,44,2.93,Very Low,0.12,Very Low,Windows Administrator,Database Administrator,Cyber Security Engineer,IT Manager,Cyber Security Specialist / Technician,,,,,,4,4,8,4,0,3,5,,,,,,,0,2,0,3,1,5
,22420,,"Flint, MI",408615,113,306,2.71,Very Low,0.43,Very Low,Cyber Security Consultant,Cyber Security Manager / Administrator,Cyber Security Engineer,Network Administrator,Software Developer / Engineer,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Analyst,Database Administrator,Data Engineer,62,31,48,30,0,21,50,,,,,,,3,9,0,1,1,11
,22520,,"Florence-Muscle Shoals, AL",146534,6,21,3.5,Very Low,0.06,Very Low,,,,,,,,,,,1,3,5,2,0,0,1,,,,,,,1,0,0,0,0,0
,22500,,"Florence, SC",205976,55,187,3.4,Very Low,0.34,Very Low,Cyber Security Specialist / Technician,Cyber Security Engineer,Network Analyst / Specialist,Cyber Security Analyst,Cyber Security Manager / Administrator,Cyber Security Architect,Network Engineer / Architect,Technical Consultant / Analyst,,,11,19,46,44,0,5,8,,,,,,,0,1,0,0,1,0
,22540,,"Fond du Lac, WI",102144,27,59,2.19,Very Low,0.3,Very Low,IT Manager,Application Developer / Engineer,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Senior Business Analyst,Business / Management Consultant,Vulnerability Analyst / Penetration Tester,IT Specialist / Engineer,15,18,13,10,0,4,10,,,,,,,1,4,0,2,1,0
,22660,,"Fort Collins, CO",339993,149,345,2.32,Very Low,0.51,Very Low,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Manager / Administrator,Technical Support Engineer / Analyst,IT Auditor,Cyber Security Specialist / Technician,Systems Engineer,Senior Software Developer / Engineer,58,94,106,57,0,32,30,,,,,,,6,10,1,11,5,13
,22900,,"Fort Smith, AR-OK",281227,26,104,4,Low,0.12,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Administrator,Systems Engineer,Computer Support Specialist,IT Manager,Technical Support Manager / Supervisor,Cyber Security Consultant,,,12,12,19,11,0,3,11,,,,,,,3,6,0,1,1,2
,23060,,"Fort Wayne, IN",431802,80,413,5.16,Average,0.19,Very Low,Cyber Security Engineer,Cyber Security Analyst,Senior Business Analyst,Cyber Security Manager / Administrator,IT Director,Data Analyst (General),Information Assurance Engineer / Analyst,Junior Business Analyst,Incident Analyst / Responder,Application Support Engineer / Analyst,38,48,50,33,0,15,27,,,,,,,1,21,1,13,7,12
,23420,,"Fresno, CA",979915,114,665,5.83,Average,0.17,Very Low,IT Director,Cyber Security Engineer,Network Administrator,Systems Administrator,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Software Developer / Engineer,Systems Support Specialist,.NET Developer / Engineer,32,42,59,34,0,24,48,,,,,,,10,14,0,9,4,11
,23460,,"Gadsden, AL",102564,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,23540,,"Gainesville, FL",280708,62,251,4.05,Low,0.25,Very Low,Systems Administrator,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Architect,IT Specialist / Engineer,GIS Analyst,Systems Engineer,Application Developer / Engineer,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,18,26,33,14,0,9,14,,,,,,,1,4,0,6,4,7
,23580,,"Gainesville, GA",196637,25,94,3.76,Low,0.16,Very Low,Systems Engineer,Cyber Security Manager / Administrator,Network Engineer / Architect,Cyber Security Engineer,Network Administrator,Systems Administrator,Computer Support Specialist,,,,7,14,18,10,0,3,4,,,,,,,5,0,0,0,0,0
,23900,,"Gettysburg, PA",102180,10,33,3.3,Very Low,0.16,Very Low,Information Assurance Engineer / Analyst,Computer Support Specialist,Systems Administrator,Unix Administrator / Engineer,Database Analyst / Developer,,,,,,3,3,9,3,0,2,2,,,,,,,9,2,0,0,2,3
,24020,,"Glens Falls, NY",126367,19,52,2.74,Very Low,0.19,Very Low,Cyber Security Engineer,Network Analyst / Specialist,Network Engineer / Architect,Computer Support Specialist,,,,,,,0,13,13,8,0,0,13,,,,,,,2,6,0,2,0,6
,24140,,"Goldsboro, NC",124150,17,31,1.82,Very Low,0.21,Very Low,IT Manager,Cyber Security Engineer,Systems Analyst,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Chief Technology Officer,,,,,10,8,11,8,0,5,8,,,,,,,4,2,0,0,1,3
,24220,,"Grand Forks, ND-MN",102743,33,47,1.42,Very Low,0.34,Very Low,Cyber Security Engineer,Network Engineer / Architect,Systems Analyst,Network Analyst / Specialist,Cyber Security Manager / Administrator,Software Developer / Engineer,Information Assurance Engineer / Analyst,Systems Engineer,,,12,21,30,20,0,11,10,,,,,,,10,4,0,0,1,2
,24260,,"Grand Island, NE",85148,5,39,7.8,High,0.06,Very Low,Cyber Security Engineer,Systems Support Specialist,,,,,,,,,0,2,3,2,0,1,1,,,,,,,0,0,0,0,0,0
,24300,,"Grand Junction, CO",150083,11,44,4,Low,0.1,Very Low,IT Director,Cyber Security Specialist / Technician,Cyber Security Engineer,,,,,,,,1,2,6,4,0,5,5,,,,,,,0,1,0,0,0,1
,24340,,"Grand Rapids-Wyoming, MI",1047099,544,1115,2.05,Very Low,0.51,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Consultant,Business Analyst (General),Systems Engineer,Cyber Security Architect,Help Desk Technician / Analyst,Network Engineer / Architect,215,344,368,218,0,88,153,,,,,,,29,81,3,79,21,31
,24420,,"Grants Pass, OR",85904,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,24500,,"Great Falls, MT",81755,20,120,6,Average,0.29,Very Low,Network Administrator,Cyber Security Specialist / Technician,IT Director,IT Specialist / Engineer,,,,,,,3,5,16,5,0,3,12,,,,,,,6,0,0,0,0,0
,24540,,"Greeley, CO",294932,25,64,2.56,Very Low,0.13,Very Low,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Analyst,Cyber Security Architect,Systems Administrator,Systems Engineer,IT Specialist / Engineer,Network Engineer / Architect,Cyber Security Specialist / Technician,8,13,19,13,0,6,8,,,,,,,0,6,0,1,1,1
,24580,,"Green Bay, WI",318236,111,435,3.92,Low,0.33,Very Low,Cyber Security Engineer,Network Engineer / Architect,Network Administrator,Systems Engineer,Cyber Security Analyst,Cyber Security Architect,IT Manager,Cyber Security Manager / Administrator,Cisco Engineer,Systems Administrator,30,66,79,47,0,12,18,,,,,,,2,12,0,6,7,5
,24660,,"Greensboro-High Point, NC",756139,234,1267,5.41,Average,0.34,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Administrator,Systems Administrator,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Incident Analyst / Responder,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Senior Business Analyst,91,111,150,106,0,39,59,,,,,,,6,40,2,35,13,13
,24860,,"Greenville-Anderson-Mauldin, SC",884975,287,877,3.06,Very Low,0.37,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Administrator,IT Auditor,Systems Engineer,Software Developer / Engineer,IT Manager,Web Developer,99,175,204,111,0,56,64,,,,,,,11,38,0,21,7,16
,24780,,"Greenville, NC",177220,26,80,3.08,Very Low,0.18,Very Low,Cyber Security Engineer,Cyber Security Analyst,Systems Engineer,Systems Administrator,IT Auditor,Vulnerability Analyst / Penetration Tester,,,,,12,15,22,15,0,5,5,,,,,,,4,6,0,3,5,1
,25060,,"Gulfport-Biloxi-Pascagoula, MS",391266,183,638,3.49,Very Low,0.63,Very Low,Systems Administrator,Software Developer / Engineer,Incident Analyst / Responder,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,Data Scientist,Cyber Security Specialist / Technician,Cyber Security Analyst,Information Assurance Engineer / Analyst,71,61,127,58,0,21,36,,,,,,,77,37,0,6,3,25
,25180,,"Hagerstown-Martinsburg, MD-WV",263817,139,741,5.33,Average,0.7,Low,Database Administrator,Cyber Security Analyst,Cyber Security Specialist / Technician,Cyber Security Engineer,Systems Administrator,Network Engineer / Architect,Network Administrator,Security / Defense Intelligence Analyst,Data Warehouse Developer,Configuration Analyst / Specialist,66,60,94,71,4,35,32,,,,,,,4,40,0,17,3,40
,25220,,"Hammond, LA",130710,7,50,7.14,High,0.09,Very Low,Software Developer / Engineer,Systems Support Specialist,Cyber Security Manager / Administrator,,,,,,,,1,4,4,3,0,1,5,,,,,,,1,0,0,0,1,0
,25260,,"Hanford-Corcoran, CA",149785,55,107,1.95,Very Low,0.7,Low,Database Administrator,Network Administrator,Systems Administrator,Cyber Security Manager / Administrator,Oracle Database Administrator,Unix Administrator / Engineer,Systems Architect,Network Engineer / Architect,Cyber Security Engineer,Network Analyst / Specialist,17,11,36,10,0,6,16,,,,,,,38,3,0,0,0,3
,25420,,"Harrisburg-Carlisle, PA",568033,502,1738,3.46,Very Low,0.81,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Software Developer / Engineer,IT Auditor,Telecommunications Specialist / Engineer,Cyber Security Specialist / Technician,Java Developer / Engineer,Systems Engineer,201,271,320,189,5,69,138,,,,,,,77,110,0,62,17,45
,25500,,"Harrisonburg, VA",132822,31,142,4.58,Average,0.26,Very Low,Information Assurance Engineer / Analyst,IT Director,Systems Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Systems Administrator,,,,12,10,18,6,0,6,10,,,,,,,6,7,0,0,0,2
73450,25540,,"Hartford-West Hartford-East Hartford, CT",1206836,911,3264,3.58,Very Low,0.81,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Cyber Security Consultant,Systems Engineer,Cyber Security Architect,IT Auditor,Software Developer / Engineer,Incident Analyst / Responder,429,583,596,398,7,164,343,,,,,,,18,187,4,176,88,53
,25620,,"Hattiesburg, MS",149138,12,76,6.33,Average,0.1,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Specialist / Technician,,,,,,,,0,5,8,7,0,1,5,,,,,,,1,0,0,0,0,0
,25860,,"Hickory-Lenoir-Morganton, NC",364187,73,410,5.62,Average,0.25,Very Low,Cyber Security Analyst,Cyber Security Engineer,IT Project Manager,Incident Analyst / Responder,IT Director,Network Engineer / Architect,IT Manager,Cyber Security Manager / Administrator,Senior Business Analyst,Vulnerability Analyst / Penetration Tester,50,48,55,42,0,32,20,,,,,,,0,11,0,2,3,0
,25940,,"Hilton Head Island-Bluffton-Beaufort, SC",211614,90,212,2.36,Very Low,0.64,Very Low,Systems Administrator,Oracle Database Administrator,Cyber Security Manager / Administrator,Network Engineer / Architect,Database Administrator,Network Administrator,IT Specialist / Engineer,Systems Analyst,Cyber Security Specialist / Technician,Systems Support Specialist,17,30,60,22,0,12,15,,,,,,,61,7,0,2,1,11
,25980,,"Hinesville, GA",81007,33,127,3.85,Low,1.01,Average,Computer Support Specialist,Network Administrator,Systems Administrator,Mathematician,Technical Support Engineer / Analyst,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,Network Analyst / Specialist,Cyber Security Engineer,Systems Engineer,2,5,26,11,0,0,2,,,,,,,28,2,0,0,2,5
,26300,,"Hot Springs, AR",97477,3,23,7.67,High,0.04,Very Low,,,,,,,,,,,0,1,1,1,0,0,0,,,,,,,0,0,0,0,0,0
,26380,,"Houma-Thibodaux, LA",211525,2,32,16,Very High,0.01,Very Low,Systems Analyst,Cyber Security Engineer,,,,,,,,,0,1,2,1,0,0,1,,,,,,,0,0,0,0,0,0
,26420,,"Houston-The Woodlands-Sugar Land, TX",6772470,3305,12722,3.85,Low,0.58,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Software Developer / Engineer,Systems Engineer,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,1417,1997,2070,1412,29,596,1094,,,,,,,91,871,30,527,362,332
,26580,,"Huntington-Ashland, WV-KY-OH",359588,38,156,4.11,Low,0.15,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Storage Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Computer Repair Technician,Software Developer / Engineer,Web Developer,Cyber Security Analyst,,9,23,25,21,0,4,18,,,,,,,0,4,0,0,0,1
,26620,,"Huntsville, AL",449720,2483,3715,1.5,Very Low,5.84,Very High,Systems Engineer,Cyber Security Engineer,Systems Administrator,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Senior Software Developer / Engineer,Systems Architect,712,1577,1867,857,11,329,283,,,,,,,1217,712,2,119,124,348
,26820,,"Idaho Falls, ID",142572,33,99,3,Very Low,0.27,Very Low,Cyber Security Analyst,Cyber Security Engineer,Systems Engineer,Cyber Security Manager / Administrator,Help Desk Technician / Analyst,Business Process Analyst,Cyber Security Consultant,Network Engineer / Architect,IT Specialist / Engineer,Cyber Security Specialist / Technician,15,18,25,19,0,11,7,,,,,,,1,14,0,0,2,6
,26900,,"Indianapolis-Carmel-Anderson, IN",2004230,1447,4328,2.99,Very Low,0.73,Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Network Engineer / Architect,IT Auditor,Incident Analyst / Responder,Cyber Security Manager / Administrator,Systems Engineer,Cyber Security Architect,Cyber Security Consultant,698,897,1016,693,18,344,355,,,,,,,63,432,8,237,133,133
,26980,,"Iowa City, IA",168828,95,260,2.74,Very Low,0.54,Very Low,Cyber Security Manager / Administrator,Cyber Security Analyst,Cyber Security Specialist / Technician,Cyber Security Engineer,IT Director,Systems Engineer,Vulnerability Analyst / Penetration Tester,Chief Information Officer,Technical Project Manager,Incident Analyst / Responder,52,45,56,43,0,36,35,,,,,,,0,29,3,17,4,11
,27060,,"Ithaca, NY",104871,42,158,3.76,Low,0.43,Very Low,Software Developer / Engineer,Systems Support Specialist,Network Administrator,Cyber Security Engineer,Cyber Security Analyst,Chief Information Officer,Systems Engineer,IT Director,Network Analyst / Specialist,Cyber Security Manager / Administrator,8,19,32,23,0,8,14,,,,,,,1,8,0,3,7,0
,27100,,"Jackson, MI",158460,134,144,1.07,Very Low,1.16,Average,Cyber Security Engineer,IT Auditor,Technical Support Engineer / Analyst,Network Engineer / Architect,Software Developer / Engineer,Systems Integration Engineer / Specialist,Incident Analyst / Responder,Systems Analyst,Application Developer / Engineer,Cyber Security Specialist / Technician,46,98,89,49,0,11,17,,,,,,,0,5,0,11,0,7
,27140,,"Jackson, MS",579229,205,598,2.92,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Administrator,Network Administrator,Cyber Security Architect,Business Analyst (General),Cyber Security Specialist / Technician,IT Auditor,66,133,166,86,2,39,72,,,,,,,4,58,0,32,40,14
,27180,,"Jackson, TN",129527,1,31,31,Very High,0.01,Very Low,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,27260,,"Jacksonville, FL",1478212,1023,3676,3.59,Very Low,0.81,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Systems Administrator,Business / Systems Analyst,Software Developer / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,393,638,683,387,4,155,225,,,,,,,99,253,4,172,105,114
,27340,,"Jacksonville, NC",187136,171,395,2.31,Very Low,1.94,Very High,Systems Administrator,Cyber Security Manager / Administrator,Software Developer / Engineer,Incident Analyst / Responder,Systems Analyst,Database Architect,Computer Programmer,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Specialist / Technician,65,55,104,60,1,20,26,,,,,,,98,11,0,2,3,63
,27500,,"Janesville-Beloit, WI",161620,16,85,5.31,Average,0.13,Very Low,Systems Support Specialist,Cyber Security Engineer,Network Administrator,Help Desk Technician / Analyst,Network Engineer / Architect,,,,,,2,6,9,3,0,0,3,,,,,,,0,0,0,1,0,0
,27620,,"Jefferson City, MO",151391,83,276,3.33,Very Low,0.59,Very Low,Cyber Security Analyst,Cyber Security Engineer,Information Assurance Engineer / Analyst,Vulnerability Analyst / Penetration Tester,Business Intelligence Analyst,Cyber Security Architect,Cyber Security Consultant,Incident Analyst / Responder,Computer Repair Technician,Systems Integration Engineer / Specialist,27,51,56,40,2,18,26,,,,,,,2,10,0,6,2,5
,27740,,"Johnson City, TN",201661,28,126,4.5,Average,0.18,Very Low,Cyber Security Engineer,Network Engineer / Architect,,,,,,,,,3,25,22,19,0,1,2,,,,,,,1,11,0,2,0,8
,27780,,"Johnstown, PA",134732,26,172,6.62,Average,0.25,Very Low,Cyber Security Manager / Administrator,Cyber Security Analyst,Systems Administrator,Network Engineer / Architect,Network Administrator,IT Director,Cyber Security Engineer,Information Assurance Engineer / Analyst,,,15,12,22,16,0,14,14,,,,,,,5,10,0,2,2,0
,27860,,"Jonesboro, AR",129858,10,36,3.6,Very Low,0.1,Very Low,Cyber Security Analyst,Cyber Security Engineer,Technical Consultant / Analyst,,,,,,,,3,4,6,4,0,4,5,,,,,,,0,0,0,0,0,0
,27900,,"Joplin, MO",177805,48,84,1.75,Very Low,0.32,Very Low,Network Engineer / Architect,Network Analyst / Specialist,Cyber Security Engineer,Cyber Security Manager / Administrator,Computer Support Specialist,Software Developer / Engineer,Infrastructure Architect,,,,14,36,37,25,0,2,8,,,,,,,0,14,0,14,0,0
,27980,,"Kahului-Wailuku-Lahaina, HI",165474,10,112,11.2,Very High,0.07,Very Low,Cyber Security Manager / Administrator,IT Director,,,,,,,,,4,1,3,2,0,2,5,,,,,,,0,0,0,0,0,0
,28020,,"Kalamazoo-Portage, MI",336877,120,232,1.93,Very Low,0.45,Very Low,IT Auditor,Cyber Security Engineer,IT Director,Software Developer / Engineer,Network Administrator,Security / Defense Intelligence Analyst,Computer Support Specialist,Systems Support Specialist,IT Administrator,SQL Server Developer,46,62,87,23,4,19,45,,,,,,,14,20,0,29,14,0
,28100,,"Kankakee, IL",110008,5,32,6.4,Average,0.06,Very Low,Network Administrator,Cyber Security Manager / Administrator,IT Specialist / Engineer,,,,,,,,1,0,4,2,0,1,1,,,,,,,0,0,0,0,0,0
,28140,,"Kansas City, MO-KS",2104509,1864,5724,3.07,Very Low,0.92,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Systems Engineer,Cyber Security Manager / Administrator,Systems Administrator,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,640,1166,1250,759,8,278,415,,,,,,,254,430,4,230,113,202
,28420,,"Kennewick-Richland, WA",283846,104,260,2.5,Very Low,0.5,Very Low,Cyber Security Analyst,Cyber Security Engineer,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Software Developer / Engineer,Incident Analyst / Responder,Systems Support Specialist,IT Director,Network Engineer / Architect,Cyber Security Specialist / Technician,49,70,82,68,4,28,20,,,,,,,5,21,0,8,8,5
,28660,,"Killeen-Temple, TX",435857,146,636,4.36,Low,0.55,Very Low,Systems Analyst,Mathematician,Cyber Security Engineer,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,Systems Administrator,Systems Engineer,Database Analyst / Developer,Software Developer / Engineer,Computer Support Specialist,44,58,85,31,0,11,26,,,,,,,85,16,0,3,2,19
,28700,,"Kingsport-Bristol-Bristol, TN-VA",306334,24,123,5.13,Average,0.1,Very Low,IT Auditor,Cyber Security Analyst,Operations Analyst (General),IT Specialist / Engineer,Cyber Security Engineer,Cyber Security Manager / Administrator,,,,,9,11,17,10,0,8,3,,,,,,,0,0,0,3,0,0
,28740,,"Kingston, NY",179225,7,52,7.43,High,0.06,Very Low,IT Director,Cyber Security Engineer,,,,,,,,,1,5,6,5,0,2,7,,,,,,,0,0,0,0,0,0
,28940,,"Knoxville, TN",868546,375,1167,3.11,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Help Desk Technician / Analyst,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Systems Engineer,Systems Administrator,IT Auditor,145,220,284,167,1,72,123,,,,,,,32,78,1,31,28,45
,29020,,"Kokomo, IN",82568,12,37,3.08,Very Low,0.16,Very Low,Cyber Security Engineer,Network Analyst / Specialist,Vulnerability Analyst / Penetration Tester,Business Process Analyst,Information Assurance Engineer / Analyst,,,,,,6,7,8,6,0,2,4,,,,,,,2,0,0,2,0,0
,29100,,"La Crosse-Onalaska, WI-MN",136936,99,104,1.05,Very Low,0.7,Low,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Cloud Architect,Cyber Security Engineer,Technical Manager / Director,Technical Support Manager / Supervisor,Cyber Security Consultant,Cyber Security Architect,IT Auditor,IT Manager,51,59,59,49,0,39,38,,,,,,,0,38,1,16,15,15
